cong,id,state,dist,lstate,party,name,unity,num unity votes,total unity votes
36,9002,72,1,OREGON,100,STOUT  L.,62.736,133,212
36,3229,14,1,PENNSYL,100,FLORENCE,61.677,206,334
36,6702,14,2,PENNSYL,200,MORRIS  E.J,82.274,246,299
36,9664,14,3,PENNSYL,200,VERREE  J.P,90.837,228,251
36,6535,14,4,PENNSYL,200,MILLWARD  W,85.5,171,200
36,10326,14,5,PENNSYL,200,WOOD  J.,84.713,133,157
36,4384,14,6,PENNSYL,108,HICKMAN  J.,84.713,133,157
36,5769,14,7,PENNSYL,200,LONGNECKER,90.909,210,231
36,6297,14,8,PENNSYL,100,MCKENTY  J.,48.113,51,106
36,8286,14,8,PENNSYL,108,SCHWARTZ  J,48.113,51,106
36,8917,14,9,PENNSYL,200,STEVENS  T.,84.332,183,217
36,5243,14,10,PENNSYL,200,KILLINGER J,77.178,186,241
36,1453,14,11,PENNSYL,200,CAMPBELL  J,89.051,244,274
36,8316,14,12,PENNSYL,200,SCRANTON  O,85.864,164,191
36,2601,14,13,PENNSYL,100,DIMMICK  W.,67.347,66,98
36,3863,14,14,PENNSYL,200,GROW  G.A.,95.932,283,295
36,3920,14,15,PENNSYL,200,HALE  J.T.,84.444,228,270
36,5086,14,16,PENNSYL,200,JUNKIN  B.,91.776,279,304
36,6373,14,17,PENNSYL,200,MCPHERSON E,84.142,260,309
36,770,14,18,PENNSYL,200,BLAIR  S.S.,94.845,276,291
36,2100,14,19,PENNSYL,200,COVODE  J.,97.917,235,240
36,6610,14,20,PENNSYL,100,MONTGOMERY,56.667,136,240
36,6660,14,21,PENNSYL,200,MOORHEAD  J,88.889,280,315
36,6319,14,22,PENNSYL,200,MCKNIGHT,90.881,289,318
36,8947,14,23,PENNSYL,200,STEWART  W.,88.492,223,252
36,3934,14,24,PENNSYL,200,HALL  C.,81.281,165,203
36,312,14,25,PENNSYL,200,BABBITT  E.,87.692,228,260
36,7973,5,1,RHODE I,200,ROBINSON  C,92.284,299,324
36,987,5,2,RHODE I,200,BRAYTON  W.,94.444,306,324
36,6377,48,1,SOUTH C,100,MCQUEEN  J.,94.954,207,218
36,6468,48,2,SOUTH C,100,MILES  W.P.,93.902,154,164
36,5132,48,3,SOUTH C,100,KEITT  I.M.,90.714,127,140
36,844,48,4,SOUTH C,100,BONHAM  M.L,95.58,173,181
36,269,48,5,SOUTH C,100,ASHMORE  J.,90.476,152,168
36,926,48,6,SOUTH C,100,BOYCE  W.W.,89.157,148,166
36,6873,54,1,TENNESS,3333,NELSON  T.A,89.157,148,166
36,6112,54,2,TENNESS,3333,MAYNARD  H.,89.157,148,166
36,942,54,3,TENNESS,3333,BRABSON  R.,89.157,148,166
36,8972,54,4,TENNESS,3333,STOKES  W.B,89.157,148,166
36,4194,54,5,TENNESS,3333,HATTON  R.H,89.157,148,166
36,9296,54,6,TENNESS,100,THOMAS  J.H,96.19,303,315
36,10393,54,7,TENNESS,100,WRIGHT  J.V,94.386,269,285
36,7664,54,8,TENNESS,3333,QUARLES  J.,94.386,269,285
36,2998,54,9,TENNESS,3333,ETHERIDGE,94.386,269,285
36,302,54,10,TENNESS,100,AVERY  W.T.,92.027,277,301
36,7769,49,1,TEXAS,100,REAGAN  J.H,93.462,243,260
36,3984,49,2,TEXAS,329,HAMILTON  A,93.462,243,260
36,9795,6,1,VERMONT,200,WALTON  E.,93.231,303,325
36,6696,6,2,VERMONT,200,MORRILL  J.,85.714,252,294
36,8098,6,3,VERMONT,200,ROYCE  H.E.,91.369,307,336
36,3484,40,1,VIRGINI,100,GARNETT  M.,94.527,190,201
36,6533,40,2,VIRGINI,100,MILLSON  J.,77.627,229,295
36,2472,40,3,VIRGINI,329,DEJARNETTE,77.627,229,295
36,7641,40,4,VIRGINI,100,PRYOR  R.A.,88.302,234,265
36,815,40,5,VIRGINI,100,BOCOCK  T.S,91.87,226,246
36,5541,40,6,VIRGINI,329,LEAKE  S.F.,91.87,226,246
36,8697,40,7,VIRGINI,100,SMITH  W.,95.025,191,201
36,872,40,8,VIRGINI,3333,BOTELER  A.,95.025,191,201
36,4108,40,9,VIRGINI,329,HARRIS  J.T,95.025,191,201
36,1828,40,10,VIRGINI,100,CLEMENS  S.,57.895,44,76
36,4912,40,11,VIRGINI,100,JENKINS  A.,90.952,191,210
36,2857,40,12,VIRGINI,100,EDMUNSON  H,92.742,230,248
36,6023,40,13,VIRGINI,329,MARTIN  E.S,92.742,230,248
36,7556,25,1,WISCONS,200,POTTER  J.F,88.811,254,286
36,9848,25,2,WISCONS,200,WASHBURNE C,89.723,227,253
36,5478,25,3,WISCONS,100,LARRABEE  C,70.183,153,218
37,99884,99,0,USA,200,LINCOLN,100,12,12
37,7405,71,98,CALIFOR,200,PHELPS T.G.,81.818,252,308
37,5804,71,98,CALIFOR,200,LOW,91.566,228,249
37,8218,71,98,CALIFOR,200,SARGENT,91.049,356,391
37,5775,1,1,CONNECT,200,LOOMIS,85.782,362,422
37,2968,1,2,CONNECT,100,ENGLISH,83.128,202,243
37,1293,1,3,CONNECT,200,BURNHAM,81.301,100,123
37,10346,1,4,CONNECT,100,WOODRUFF,82.866,266,321
37,3167,11,1,DELAWAR,206,FISHER,82.866,266,321
37,9854,21,1,ILLINOI,200,WASHBURNE,88,308,350
37,240,21,2,ILLINOI,200,ARNOLD,94.012,314,334
37,5797,21,3,ILLINOI,200,LOVEJOY,92.211,367,398
37,5146,21,4,ILLINOI,200,KELLOGG  W.,66.472,228,343
37,7883,21,5,ILLINOI,100,RICHARDSON,94.083,159,169
37,6157,21,6,ILLINOI,100,MCCLERNAND,83.333,20,24
37,5328,21,6,ILLINOI,100,KNAPP,89.157,296,332
37,7976,21,7,ILLINOI,100,ROBINSON,91.586,283,309
37,3318,21,8,ILLINOI,100,FOUKE,86.538,135,156
37,5746,21,9,ILLINOI,100,LOGAN,100,34,34
37,133,21,9,ILLINOI,100,ALLEN  W.J.,81.503,141,173
37,5502,22,1,INDIANA,100,LAW,96.369,345,358
37,2153,22,2,INDIANA,100,CRAVENS,88.328,280,317
37,2777,22,3,INDIANA,200,DUNN,64.38,244,379
37,4529,22,4,INDIANA,100,HOLMAN,83.471,303,363
37,5085,22,5,INDIANA,200,JULIAN,92.677,367,396
37,7529,22,6,INDIANA,200,PORTER,66.504,272,409
37,9685,22,7,INDIANA,100,VOORHEES,94.942,244,257
37,10005,22,8,INDIANA,200,WHITE A.S.,85.437,352,412
37,1938,22,9,INDIANA,200,COLFAX,90.455,398,440
37,6576,22,10,INDIANA,200,MITCHELL,79.762,268,336
37,8398,22,11,INDIANA,200,SHANKS,85.519,313,366
37,2274,31,1,IOWA,200,CURTIS,70.588,12,17
37,10234,31,1,IOWA,200,WILSON,84.767,345,407
37,9607,31,2,IOWA,200,VANDEVER,85.455,47,55
37,2013,32,1,KANSAS,200,CONWAY,62.176,120,193
37,1290,51,1,KENTUCK,100,BURNETT,93.939,31,33
37,1578,51,1,KENTUCK,206,CASEY,93.939,31,33
37,4857,51,2,KENTUCK,206,JACKSON,93.939,31,33
37,10422,51,2,KENTUCK,206,YEAMAN,93.939,31,33
37,3815,51,3,KENTUCK,206,GRIDER,93.939,31,33
37,4055,51,4,KENTUCK,206,HARDING,93.939,31,33
37,10088,51,5,KENTUCK,206,WICKLIFFE,93.939,31,33
37,2767,51,6,KENTUCK,206,DUNLAP,93.939,31,33
37,5940,51,7,KENTUCK,206,MALLORY,93.939,31,33
37,2181,51,8,KENTUCK,206,CRITTENDEN,93.939,31,33
37,9708,51,9,KENTUCK,206,WADSWORTH,93.939,31,33
37,6414,51,10,KENTUCK,206,MENZIES,93.939,31,33
37,3205,45,1,LOUISIA,206,FLANDERS,93.939,31,33
37,3907,45,2,LOUISIA,206,HAHN,93.939,31,33
37,3686,2,1,MAINE,200,GOODWIN,78.235,266,340
37,9794,2,2,MAINE,200,WALTON C.W.,89.091,98,110
37,3126,2,2,MAINE,200,FESSENDEN T,86.538,180,208
37,3125,2,3,MAINE,200,FESSENDEN S,92.658,366,395
37,6694,2,4,MAINE,200,MORRILL  A.,92.357,290,314
37,7857,2,5,MAINE,200,RICE  J.H.,90.799,375,413
37,7448,2,6,MAINE,200,PIKE,87.245,342,392
37,2176,52,1,MARYLAN,206,CRISFIELD,87.245,342,392
37,9904,52,2,MARYLAN,206,WEBSTER,87.245,342,392
37,5544,52,3,MARYLAN,206,LEARY,87.245,342,392
37,6103,52,4,MARYLAN,206,MAY,87.245,342,392
37,9292,52,5,MARYLAN,206,THOMAS  F.,87.245,342,392
37,1429,52,6,MARYLAN,206,CALVERT,87.245,342,392
37,2895,3,1,MASSACH,200,ELIOT,90.16,394,437
37,1220,3,2,MASSACH,200,BUFFINTON,85.961,398,463
37,9285,3,3,MASSACH,206,THOMAS B.F.,85.961,398,463
37,7849,3,4,MASSACH,200,RICE  A.H.,72.973,243,333
37,220,3,5,MASSACH,37,APPLETON,72.973,243,333
37,4559,3,5,MASSACH,200,HOOPER,91.411,298,326
37,136,3,6,MASSACH,200,ALLEY  J.B.,80.337,286,356
37,3663,3,7,MASSACH,200,GOOCH,83.333,265,318
37,9455,3,8,MASSACH,200,TRAIN,66.426,184,277
37,341,3,9,MASSACH,200,BAILEY G.F.,86.364,38,44
37,9734,3,9,MASSACH,200,WALKER,91.329,158,173
37,2478,3,10,MASSACH,200,DELANO,58.846,153,260
37,2423,3,11,MASSACH,200,DAWES,78.261,252,322
37,3748,23,1,MICHIGA,200,GRANGER,63.065,251,398
37,549,23,2,MICHIGA,200,BEAMAN,89.706,366,408
37,5142,23,3,MICHIGA,200,KELLOGG  F.,92.898,327,352
37,9485,23,4,MICHIGA,200,TROWBRIDGE,85.579,362,423
37,10268,33,98,MINNESO,200,WINDOM,92.701,381,411
37,69,33,98,MINNESO,200,ALDRICH,88.675,368,415
37,764,34,1,MISSOUR,200,BLAIR  F.P.,66.857,117,175
37,8042,34,2,MISSOUR,37,ROLLINS  J.,66.857,117,175
37,3961,34,3,MISSOUR,100,HALL,90.805,237,261
37,6967,34,4,MISSOUR,100,NORTON,93.393,311,333
37,7812,34,5,MISSOUR,100,REID,95.833,23,24
37,7618,34,5,MISSOUR,100,PRICE,83.399,211,253
37,7401,34,6,MISSOUR,100,PHELPS J.S.,80.808,80,99
37,6945,34,7,MISSOUR,100,NOELL,49.587,120,242
37,6011,4,1,NEW HAM,200,MARSTON,86.17,81,94
37,8041,4,2,NEW HAM,200,ROLLINS  E.,86.064,352,409
37,2874,4,3,NEW HAM,200,EDWARDS,85.89,280,326
37,6938,12,1,NEW JER,200,NIXON,71.429,240,336
37,9015,12,2,NEW JER,200,STRATTON,69.075,239,346
37,8875,12,3,NEW JER,100,STEELE W.G.,92.208,284,308
37,1866,12,4,NEW JER,100,COBB,85.862,249,290
37,7357,12,5,NEW JER,100,PERRY,88.71,220,248
37,8612,13,1,NEW YOR,100,SMITH,79.798,237,297
37,7025,13,2,NEW YOR,100,ODELL,77.083,185,240
37,10320,13,3,NEW YOR,100,WOOD,87.692,171,195
37,5215,13,4,NEW YOR,329,KERRIGAN,87.692,171,195
37,9759,13,5,NEW YOR,200,WALL,87.218,232,266
37,1983,13,6,NEW YOR,200,CONKLING F.,71.462,308,431
37,9812,13,7,NEW YOR,100,WARD,79.31,207,261
37,2481,13,8,NEW YOR,100,DELAPLAINE,75.294,64,85
37,3909,13,9,NEW YOR,100,HAIGHT,56.839,187,329
37,9643,13,10,NEW YOR,200,VAN WYCK,84.663,138,163
37,8870,13,11,NEW YOR,100,STEELE J.B.,79.868,242,303
37,372,13,12,NEW YOR,200,BAKER,89.203,347,389
37,7054,13,13,NEW YOR,200,OLIN,82.822,270,326
37,2073,13,14,NEW YOR,100,CORNING,83.92,167,199
37,6285,13,15,NEW YOR,200,MCKEAN,96.257,180,187
37,9995,13,16,NEW YOR,200,WHEELER,87.5,259,296
37,8458,13,17,NEW YOR,200,SHERMAN,92.661,303,327
37,9667,13,18,NEW YOR,100,VIBBARD,84.783,117,138
37,3333,13,19,NEW YOR,200,FRANCHOT,89.595,310,346
37,1984,13,20,NEW YOR,200,CONKLING R.,72.28,279,386
37,2742,13,21,NEW YOR,200,DUELL,84.81,201,237
37,5470,13,22,NEW YOR,200,LANSING,93.519,303,324
37,1752,13,23,NEW YOR,200,CLARK  A.W.,92.749,307,331
37,8343,13,24,NEW YOR,200,SEDGWICK,91.436,331,362
37,7519,13,25,NEW YOR,200,POMEROY,90.476,285,315
37,1623,13,26,NEW YOR,200,CHAMBERLAIN,90.909,380,418
37,2613,13,27,NEW YOR,200,DIVEN,61.479,158,257
37,9637,13,28,NEW YOR,200,VANVALKENBU,91.339,232,254
37,2952,13,29,NEW YOR,200,ELY,89.474,289,323
37,3337,13,30,NEW YOR,200,FRANK,90.984,333,366
37,9616,13,31,NEW YOR,200,VAN HORN,94.708,340,359
37,8768,13,32,NEW YOR,200,SPAULDING,92.177,271,294
37,3107,13,33,NEW YOR,200,FENTON,89.124,295,331
37,7319,24,1,OHIO,100,PENDLETON,94.737,342,361
37,3881,24,2,OHIO,200,GURLEY,88.055,258,293
37,9588,24,3,OHIO,100,VALLANDIGHA,95.988,311,324
37,131,24,4,OHIO,100,ALLEN  W.,92.899,314,338
37,266,24,5,OHIO,200,ASHLEY,90.885,339,373
37,10014,24,6,OHIO,100,WHITE C.A.,96.429,297,308
37,4133,24,7,OHIO,206,HARRISON,96.429,297,308
37,8435,24,8,OHIO,200,SHELLABARGE,80.75,323,400
37,6942,24,9,OHIO,100,NOBLE,92.308,324,351
37,9471,24,10,OHIO,200,TRIMBLE,71.765,244,340
37,4590,24,11,OHIO,200,HORTON,62.898,178,283
37,2118,24,12,OHIO,100,COX,95.575,324,339
37,10370,24,13,OHIO,200,WORCESTER,74.615,291,390
37,772,24,14,OHIO,200,BLAKE,88.514,393,444
37,6985,24,15,OHIO,100,NUGEN,92.593,225,243
37,2288,24,16,OHIO,200,CUTLER,84.971,294,346
37,6705,24,17,OHIO,100,MORRIS J.R.,96.885,311,321
37,2848,24,18,OHIO,200,EDGERTON,86.646,279,322
37,7891,24,19,OHIO,200,RIDDLE,89.578,361,403
37,4778,24,20,OHIO,200,HUTCHINS,92.037,393,427
37,717,24,21,OHIO,200,BINGHAM,89.623,380,424
37,9272,72,1,OREGON,100,THAYER,10,1,10
37,8466,72,1,OREGON,100,SHIEL,94.603,298,315
37,5592,14,1,PENNSYL,100,LEHMAN,50.813,125,246
37,691,14,2,PENNSYL,100,BIDDLE,91.071,306,336
37,9664,14,3,PENNSYL,200,VERREE,88.406,305,345
37,5140,14,4,PENNSYL,200,KELLEY,90,360,400
37,2418,14,5,PENNSYL,200,DAVIS,89.315,326,365
37,4384,14,6,PENNSYL,200,HICKMAN,82.743,187,226
37,2057,14,7,PENNSYL,100,COOPER,92.308,36,39
37,8950,14,7,PENNSYL,100,STILES,97.541,238,244
37,157,14,8,PENNSYL,100,ANCONA,94.474,359,380
37,8917,14,9,PENNSYL,200,STEVENS,85.455,329,385
37,5243,14,10,PENNSYL,200,KILLINGER,55.233,95,172
37,1453,14,11,PENNSYL,200,CAMPBELL,87.987,271,308
37,10389,14,12,PENNSYL,100,WRIGHT,81.193,177,218
37,4986,14,13,PENNSYL,100,JOHNSON,95.886,303,316
37,3920,14,15,PENNSYL,200,HALE,70.242,203,289
37,346,14,16,PENNSYL,100,BAILEY  J.,78.492,281,358
37,6373,14,17,PENNSYL,200,MCPHERSON,76.773,314,409
37,770,14,18,PENNSYL,200,BLAIR  S.S.,88.218,292,331
37,2100,14,19,PENNSYL,200,COVODE,89.474,187,209
37,5530,14,20,PENNSYL,100,LAZEAR,89.961,233,259
37,6660,14,21,PENNSYL,200,MOORHEAD,82.725,340,411
37,6319,14,22,PENNSYL,200,MCKNIGHT,75.068,277,369
37,9765,14,23,PENNSYL,200,WALLACE,86.253,320,371
37,7262,14,24,PENNSYL,200,PATTON,85.324,250,293
37,312,14,25,PENNSYL,200,BABBITT,84.831,302,356
37,8429,5,1,RHODE I,4444,SHEFFIELD,84.831,302,356
37,1144,5,2,RHODE I,4444,BROWNE G.H.,84.831,302,356
37,6112,54,2,TENNESS,206,MAYNARD,84.831,302,356
37,1026,54,3,TENNESS,206,BRIDGES,84.831,302,356
37,1830,54,4,TENNESS,206,CLEMENTS,84.831,302,356
37,9795,6,1,VERMONT,200,WALTON  E.P,76.103,207,272
37,6696,6,2,VERMONT,200,MORRILL  J.,82.552,317,384
37,522,6,3,VERMONT,200,BAXTER,86.579,329,380
37,8349,40,1,VIRGINI,206,SEGAR,86.579,329,380
37,9575,40,7,VIRGINI,206,UPTON,86.579,329,380
37,6301,40,7,VIRGINI,206,MCKENZIE,86.579,329,380
37,1137,40,10,VIRGINI,206,BROWN  N.G.,86.579,329,380
37,1507,40,11,VIRGINI,206,CARLILE,86.579,329,380
37,766,40,11,VIRGINI,206,BLAIR  J.B.,86.579,329,380
37,9973,40,12,VIRGINI,206,WHALEY,86.579,329,380
37,7556,25,1,WISCONS,200,POTTER,86.943,273,314
37,4023,25,2,WISCONS,200,HANCHETT,84.932,124,146
37,6275,25,2,WISCONS,200,MCINDOE,90.361,75,83
37,8578,25,3,WISCONS,200,SLOAN,90,288,320
38,99884,99,0,USA,200,LINCOLN,86.667,13,15
38,1921,71,98,CALIFOR,200,COLE,89.979,422,469
38,8403,71,98,CALIFOR,200,SHANNON,84.922,383,451
38,4396,71,98,CALIFOR,200,HIGBY,89.835,380,423
38,2487,1,1,CONNECT,200,DEMING,81.682,272,333
38,2968,1,2,CONNECT,100,ENGLISH,77.519,200,258
38,977,1,3,CONNECT,200,BRANDEGEE,84.848,224,264
38,4669,1,4,CONNECT,200,HUBBARD J.H,89.462,399,446
38,8711,11,98,DELAWAR,203,SMITHERS,89.462,399,446
38,240,21,1,ILLINOI,200,ARNOLD,86.176,293,340
38,3064,21,2,ILLINOI,200,FARNSWORTH,85.46,288,337
38,9854,21,3,ILLINOI,200,WASHBURNE E,79.953,339,424
38,4098,21,4,ILLINOI,100,HARRIS C.M.,88.06,236,268
38,5797,21,5,ILLINOI,200,LOVEJOY,92.857,52,56
38,4806,21,5,ILLINOI,200,INGERSOLL,76.05,181,238
38,6970,21,6,ILLINOI,200,NORTON,90.16,339,376
38,2843,21,7,ILLINOI,100,EDEN,92.093,396,430
38,9054,21,8,ILLINOI,100,STUART,86.581,271,313
38,8073,21,9,ILLINOI,100,ROSS,86.73,366,422
38,5328,21,10,ILLINOI,100,KNAPP,94.91,317,334
38,7976,21,11,ILLINOI,100,ROBINSON,94.882,241,254
38,6725,21,12,ILLINOI,100,MORRISON,91.521,367,401
38,133,21,13,ILLINOI,100,ALLEN W.J.,92.823,194,209
38,111,21,99,ILLINOI,100,ALLEN J.C.,94.134,337,358
38,5502,22,1,INDIANA,100,LAW,94.536,346,366
38,2153,22,2,INDIANA,100,CRAVENS,93.688,282,301
38,4094,22,3,INDIANA,100,HARRINGTON,93.125,298,320
38,4529,22,4,INDIANA,100,HOLMAN,84.848,336,396
38,5085,22,5,INDIANA,200,JULIAN,92.286,335,363
38,2753,22,6,INDIANA,200,DUMONT,89.937,143,159
38,9685,22,7,INDIANA,100,VOORHEES,96.364,159,165
38,7089,22,8,INDIANA,200,ORTH,80.471,342,425
38,2847,22,10,INDIANA,100,EDGERTON,92.962,317,341
38,6226,22,11,INDIANA,100,MCDOWELL,94.964,264,278
38,10234,31,1,IOWA,200,WILSON,85.654,406,474
38,7612,31,2,IOWA,200,PRICE,85.139,338,397
38,141,31,3,IOWA,200,ALLISON,90.239,416,461
38,3837,31,4,IOWA,200,GRINNELL,94.512,310,328
38,5100,31,5,IOWA,200,KASSON,86.738,242,279
38,4662,31,6,IOWA,200,HUBBARD A.W,88.29,377,427
38,10106,32,1,KANSAS,200,WILDER,85.101,337,396
38,178,51,1,KENTUCK,203,ANDERSON,85.101,337,396
38,10422,51,2,KENTUCK,206,YEAMAN,85.101,337,396
38,3815,51,3,KENTUCK,206,GRIDER,85.101,337,396
38,4055,51,4,KENTUCK,206,HARDING,85.101,337,396
38,5940,51,5,KENTUCK,206,MALLORY,85.101,337,396
38,8627,51,6,KENTUCK,203,SMITH,85.101,337,396
38,1807,51,7,KENTUCK,206,CLAY,85.101,337,396
38,7716,51,8,KENTUCK,203,RANDALL W.H,85.101,337,396
38,9708,51,9,KENTUCK,206,WADSWORTH,85.101,337,396
38,9112,2,1,MAINE,100,SWEAT,86.833,244,281
38,7340,2,2,MAINE,200,PERHAM,90,405,450
38,760,2,3,MAINE,200,BLAINE,77.627,229,295
38,7857,2,4,MAINE,200,RICE J.H.,91.667,396,432
38,7448,2,5,MAINE,200,PIKE,86.575,316,365
38,2173,52,1,MARYLAN,203,CRESWELL,86.575,316,365
38,9904,52,2,MARYLAN,203,WEBSTER,86.575,316,365
38,2385,52,3,MARYLAN,203,DAVIS H.W.,86.575,316,365
38,9292,52,4,MARYLAN,203,THOMAS,86.575,316,365
38,4096,52,5,MARYLAN,100,HARRIS B.G.,90.323,196,217
38,2895,3,1,MASSACH,200,ELIOT,90.969,413,454
38,155,3,2,MASSACH,200,AMES,90.183,395,438
38,7849,3,3,MASSACH,200,RICE A.H.,82.902,320,386
38,4559,3,4,MASSACH,200,HOOPER,88.947,338,380
38,136,3,5,MASSACH,200,ALLEY,85.994,307,357
38,3663,3,6,MASSACH,200,GOOCH,89.118,303,340
38,889,3,7,MASSACH,200,BOUTWELL,88.684,384,433
38,386,3,8,MASSACH,200,BALDWIN J.D,88.403,404,457
38,9852,3,9,MASSACH,200,WASHBURN W.,89.414,397,444
38,2423,3,10,MASSACH,200,DAWES,84.5,338,400
38,549,23,1,MICHIGA,200,BEAMAN,92.358,423,458
38,9572,23,2,MICHIGA,200,UPSON,93.318,419,449
38,5771,23,3,MICHIGA,200,LONGYEAR,90.531,392,433
38,5142,23,4,MICHIGA,200,KELLOGG F.W,91.384,350,383
38,380,23,5,MICHIGA,100,BALDWIN A.C,80.893,326,403
38,2728,23,6,MICHIGA,200,DRIGGS,88.571,372,420
38,10268,33,1,MINNESO,200,WINDOM,88.626,374,422
38,2658,33,2,MINNESO,200,DONNELLY,89.028,284,319
38,764,34,1,MISSOUR,203,BLAIR F.P.,89.028,284,319
38,5348,34,1,MISSOUR,203,KNOX,89.028,284,319
38,808,34,2,MISSOUR,203,BLOW,89.028,284,319
38,8305,34,3,MISSOUR,100,SCOTT,89.655,260,290
38,6945,34,3,MISSOUR,203,NOELL,89.655,260,290
38,932,34,4,MISSOUR,203,BOYD,89.655,260,290
38,6163,34,5,MISSOUR,203,MCCLURG,89.655,260,290
38,5254,34,6,MISSOUR,206,KING,89.655,260,290
38,5729,34,7,MISSOUR,203,LOAN,89.655,260,290
38,3961,34,8,MISSOUR,206,HALL,89.655,260,290
38,8042,34,9,MISSOUR,206,ROLLINS J.S,89.655,260,290
38,10376,65,1,NEVADA,200,WORTHINGTON,94.505,86,91
38,5978,4,1,NEW HAM,100,MARCY,93.54,362,387
38,8041,4,2,NEW HAM,200,ROLLINS E.H,91.233,333,365
38,7246,4,3,NEW HAM,200,PATTERSON,88.393,297,336
38,8856,12,1,NEW JER,200,STARR,82.353,126,153
38,6460,12,2,NEW JER,100,MIDDLETON,87.554,204,233
38,8875,12,3,NEW JER,100,STEELE W.G.,85.099,257,302
38,8019,12,4,NEW JER,100,ROGERS,96.209,203,211
38,7357,12,5,NEW JER,100,PERRY,92.694,203,219
38,8862,13,1,NEW YOR,100,STEBBINS,55.556,45,81
38,9435,13,1,NEW YOR,100,TOWNSEND,89.231,116,130
38,5092,13,2,NEW YOR,100,KALBFLEISCH,90.966,292,321
38,7025,13,3,NEW YOR,100,ODELL,62.821,196,312
38,10320,13,4,NEW YOR,100,WOOD B.,78.571,33,42
38,10324,13,5,NEW YOR,100,WOOD F.,88.433,237,268
38,9812,13,6,NEW YOR,100,WARD,81.991,173,211
38,1645,13,7,NEW YOR,100,CHANLER,88.325,348,394
38,1078,13,8,NEW YOR,100,BROOKS,89.053,301,338
38,4361,13,9,NEW YOR,100,HERRICK,89.247,332,372
38,7686,13,10,NEW YOR,100,RADFORD,82.079,229,279
38,10269,13,11,NEW YOR,100,WINFIELD,86.799,263,303
38,6864,13,12,NEW YOR,100,NELSON,89.493,247,276
38,8870,13,13,NEW YOR,100,STEELE J.B.,80.423,304,378
38,7639,13,14,NEW YOR,100,PRUYN,93.448,271,290
38,3844,13,15,NEW YOR,100,GRISWOLD,65.287,205,314
38,5144,13,16,NEW YOR,200,KELLOGG O,89.817,344,383
38,4713,13,17,NEW YOR,200,HULBURD,89.394,295,330
38,6048,13,18,NEW YOR,200,MARVIN,85.678,335,391
38,6506,13,19,NEW YOR,200,MILLER S.F.,90.168,376,417
38,1752,13,20,NEW YOR,200,CLARK A.W.,92.935,342,368
38,5202,13,21,NEW YOR,100,KERNAN,80.319,302,376
38,5707,13,22,NEW YOR,200,LITTLEJOHN,87.611,198,226
38,2414,13,23,NEW YOR,200,DAVIS T.T.,80.263,244,304
38,7519,13,24,NEW YOR,200,POMEROY,85.227,300,352
38,6701,13,25,NEW YOR,200,MORRIS D.,93.023,400,430
38,4597,13,26,NEW YOR,200,HOTCHKISS,83.944,298,355
38,9637,13,27,NEW YOR,200,VANVALKENBU,85.215,317,372
38,1792,13,28,NEW YOR,200,CLARKE F.,82.627,195,236
38,3337,13,29,NEW YOR,200,FRANK,88.219,322,365
38,3454,13,30,NEW YOR,100,GANSON,79.843,305,382
38,3107,13,31,NEW YOR,200,FENTON,86.614,220,254
38,7319,24,1,OHIO,100,PENDLETON,92.823,388,418
38,5753,24,2,OHIO,100,LONG,94.377,386,409
38,8259,24,3,OHIO,200,SCHENCK,82.116,326,397
38,6315,24,4,OHIO,100,MCKINNEY,98.571,276,280
38,5550,24,5,OHIO,100,LEBLOND,94.322,299,317
38,10014,24,6,OHIO,100,WHITE C.A.,95.349,287,301
38,2118,24,7,OHIO,100,COX,95.43,355,372
38,5014,24,8,OHIO,100,JOHNSON,93.907,262,279
38,6942,24,9,OHIO,100,NOBLE,93.627,382,408
38,266,24,10,OHIO,200,ASHLEY,90.104,346,384
38,4780,24,11,OHIO,100,HUTCHINS,89.669,217,242
38,3142,24,12,OHIO,100,FINCK,91.315,389,426
38,7079,24,13,OHIO,100,O'NEILL J.,96.221,331,344
38,796,24,14,OHIO,100,BLISS,95.679,310,324
38,6705,24,15,OHIO,100,MORRIS J.R.,93.766,361,385
38,10037,24,16,OHIO,100,WHITE J.W.,94.54,329,348
38,2837,24,17,OHIO,200,ECKLEY,87.467,335,383
38,8760,24,18,OHIO,200,SPALDING,85.135,315,370
38,3473,24,19,OHIO,200,GARFIELD,82.275,311,378
38,6127,72,1,OREGON,200,MCBRIDE,82.32,298,362
38,7715,14,1,PENNSYL,100,RANDALL S.J,93.808,303,323
38,7076,14,2,PENNSYL,200,O'NEILL C.,83.37,376,451
38,6838,14,3,PENNSYL,200,MYERS L.,81.675,312,382
38,5140,14,4,PENNSYL,200,KELLEY,87.105,358,411
38,9278,14,5,PENNSYL,200,THAYER,82.152,336,409
38,8950,14,6,PENNSYL,100,STILES,93.939,341,363
38,1086,14,7,PENNSYL,200,BROOMALL,79.529,338,425
38,157,14,8,PENNSYL,100,ANCONA,92.558,398,430
38,8917,14,9,PENNSYL,200,STEVENS,74.641,312,418
38,9045,14,10,PENNSYL,100,STROUSE,91.848,338,368
38,4986,14,11,PENNSYL,100,JOHNSON,91.949,217,236
38,2495,14,12,PENNSYL,100,DENISON,95.025,382,402
38,9449,14,13,PENNSYL,331,TRACY,95.025,382,402
38,6517,14,14,PENNSYL,100,MILLER W.H.,95,304,320
38,346,14,15,PENNSYL,100,BAILEY,54.447,202,371
